Bokföringsdatum;Valutadatum;Verifikationsnummer;Text;Belopp;Saldo
2021-06-28;2021-06-25;5484420879;COOP KONSUM /21-06-24;-105.750;5580.910
2021-06-24;2021-06-24;5490990004;PETER HENELL;5000.000;5686.660
2021-06-24;2021-06-24;5490990789;46708338938;-1050.000;686.660
2021-06-22;2021-06-22;5484686521;GOOGLE  GOOG/21-06-21;-19.000;1736.660
2021-06-22;2021-06-22;5484445793;COOP KONSUM /21-06-21;-52.900;1755.660
2021-06-21;2021-06-21;5484789512;SPIS I KIRUN/21-06-20;-68.000;1808.560
2021-06-21;2021-06-21;5484187089;ANNIS GRILL /21-06-20;-92.000;1876.560
2021-06-21;2021-06-21;5490990789;POSTNORD SVE;-93.000;1968.560
2021-06-21;2021-06-19;5484567585;SPIS I KIRUN/21-06-17;-287.000;2061.560
2021-06-18;2021-06-18;5484695560;STOP 22     /21-06-17;-255.000;2348.560
2021-06-18;2021-06-18;5484681762;OUTDOORENSHO/21-06-17;-118.000;2603.560
2021-06-17;2021-06-17;5484345635;BERGSHAMRA P/21-06-16;-85.000;2721.560
2021-06-17;2021-06-17;5484828134;HMSHOST ARLA/21-06-17;-133.000;2806.560
2021-06-16;2021-06-16;5484802193;NYX UNATTEND/21-06-15;-5.000;2939.560
2021-06-16;2021-06-16;5484669335;XXL SPORT & /21-06-15;-2133.000;2944.560
2021-06-16;2021-06-16;5484497160;DJURGARDSBRO/21-06-15;-170.000;5077.560
2021-06-16;2021-06-16;5484841597;BELLISIMO   /21-06-15;-95.000;5247.560
2021-06-15;2021-06-15;5490990004;PETER HENELL;3000.000;5342.560
2021-06-14;2021-06-14;5484114522;BELLISIMO   /21-06-13;-100.000;2342.560
2021-06-11;2021-06-11;5484776690;APOTEKSGRUPP/21-06-10;-606.330;2442.560
2021-06-11;2021-06-11;5484466834;COOP KONSUM /21-06-10;-72.880;3048.890
2021-06-10;2021-06-10;5484865217;COOP KONSUM /21-06-08;-8.450;3121.770
2021-06-09;2021-06-09;5490990789;46702984673;-7235.000;3130.220
2021-06-09;2021-06-09;5490990004;PETER HENELL;8000.000;10365.220
2021-06-09;2021-06-09;5484276304;COOP KONSUM /21-06-07;-26.350;2365.220
2021-06-09;2021-06-09;5484702502;SYSTEMBOLAGE/21-06-08;-796.200;2391.570
2021-06-08;2021-06-08;5484147437;SODER SPORTF/21-06-05;-1494.000;3187.770
2021-06-07;2021-06-07;5484510366;GUNNAR OLSSO/21-06-05;-295.000;4681.770
2021-06-07;2021-06-07;5484267126;ALEWALDS SPO/21-06-05;-1536.000;4976.770
2021-06-07;2021-06-05;5484185913;BELLISIMO   /21-06-04;-95.000;6512.770
2021-06-07;2021-06-05;5490990004;PETER HENELL;3000.000;6607.770
2021-06-04;2021-06-04;5490990789;46721428359;-200.000;3607.770
2021-06-03;2021-06-03;5484447421;BELLISIMO   /21-06-02;-105.000;3807.770
2021-05-31;2021-05-29;5484727460;APOTEKSGRUPP/21-05-28;-29.900;3912.770
2021-05-28;2021-05-28;5484706317;COOP KONSUM /21-05-26;-2.400;3942.670
2021-05-26;2021-05-26;5484314311;COOP KONSUM /21-05-24;-18.350;3945.070
2021-05-26;2021-05-26;5484759215;SYSTEMBOLAGE/21-05-25;-550.000;3963.420
2021-05-26;2021-05-26;5484483168;HEMKÖP MÖRBY/21-05-25;-624.820;4513.420
2021-05-25;2021-05-25;5490990004;PETER HENELL;2000.000;5138.240
2021-05-24;2021-05-24;5484558321;BELLISIMO   /21-05-22;-99.000;3138.240
2021-05-24;2021-05-22;5484333085;GOOGLE  GOOG/21-05-21;-19.000;3237.240
2021-05-19;2021-05-19;5484048144;OKQ8        /21-05-15;-371.560;3256.240
2021-05-17;2021-05-17;5484400737;BELLISIMO   /21-05-15;-100.000;3627.800
2021-05-17;2021-05-15;5484183255;BELLISIMO   /21-05-14;-95.000;3727.800
2021-05-17;2021-05-15;5490990004;PETER HENELL;2000.000;3822.800
2021-05-14;2021-05-14;5484824224;ICA NARA BER/21-05-13;-55.900;1822.800
2021-05-14;2021-05-13;5484616108;BERGSHAMRA P/21-05-12;-55.000;1878.700
2021-05-14;2021-05-13;5484081066;APOTEKSGRUPP/21-05-12;-348.030;1933.700
2021-05-12;2021-05-12;5484242244;SYSTRARNA P /21-05-11;-870.000;2281.730
2021-05-12;2021-05-12;5484187745;SYSTEMBOLAGE/21-05-11;-1461.400;3151.730
2021-05-12;2021-05-12;5484123439;BELLISIMO   /21-05-11;-95.000;4613.130
2021-05-12;2021-05-12;5490990789;POSTNORD SVE;-125.000;4708.130
2021-05-11;2021-05-11;5490990004;PETER HENELL;2000.000;4833.130
2021-05-10;2021-05-10;5484088941;COOP KONSUM /21-05-08;-47.600;2833.130
2021-05-10;2021-05-08;5484503253;BELLISIMO   /21-05-07;-90.000;2880.730
2021-05-03;2021-05-03;5484018308;ATLANTIS AB /21-04-30;-5472.000;2970.730
2021-05-03;2021-05-03;5484273457;BERGSHAMRA P/21-05-01;-80.000;8442.730
2021-04-30;2021-04-30;5490990004;PETER HENELL;4000.000;8522.730
2021-04-30;2021-04-30;5490990004;PETER HENELL;4000.000;4522.730
2021-04-29;2021-04-29;5484778511;HOKAIDO SUSH/21-04-28;-132.000;522.730
2021-04-28;2021-04-28;5484154300;SYSTEMBOLAGE/21-04-23;-1052.600;654.730
2021-04-27;2021-04-27;5490990789;1234557674;-95.000;1707.330
2021-04-26;2021-04-26;5484214060;BELLISIMO   /21-04-24;-99.000;1802.330
2021-04-26;2021-04-26;5484706241;DJURET      /21-04-23;-300.000;1901.330
2021-04-26;2021-04-26;5484706240;DJURET      /21-04-23;-90.000;2201.330
2021-04-26;2021-04-24;5484510958;BERGSHAMRA P/21-04-23;-85.000;2291.330
2021-04-22;2021-04-22;5484491462;GOOGLE  GOOG/21-04-21;-19.000;2376.330
2021-04-20;2021-04-20;5484711264;COOP KONSUM /21-04-19;-166.900;2395.330
2021-04-20;2021-04-20;5484587467;BERGSHAMRA P/21-04-19;-85.000;2562.230
2021-04-19;2021-04-17;5484239807;BELLISIMO   /21-04-16;-99.000;2647.230
2021-04-16;2021-04-16;5484863062;BELLISIMO   /21-04-15;-95.000;2746.230
2021-04-15;2021-04-15;5484780968;OCH HIMMELEN/21-04-13;-850.000;2841.230
2021-04-15;2021-04-15;5484775977;BERGSHAMRA P/21-04-14;-85.000;3691.230
2021-04-15;2021-04-15;5484653841;WIKIMEDIA 87/21-04-15;-104.000;3776.230
2021-04-15;2021-04-15;5490990004;PETER HENELL;2000.000;3880.230
2021-04-14;2021-04-14;5484263110;BERGSHAMRA P/21-04-13;-90.000;1880.230
2021-04-13;2021-04-13;5484597822;ALTRARUNNING/21-04-12;-2148.000;1970.230
2021-04-12;2021-04-10;5484581105;COOP KONSUM /21-04-09;-262.110;4118.230
2021-04-09;2021-04-09;5490990004;PETER HENELL;2000.000;4380.340
2021-04-06;2021-04-05;5484855857;ICA NARA BER/21-04-03;-98.300;2380.340
2021-04-06;2021-04-04;5490990789;46760450519;-200.000;2478.640
2021-04-06;2021-04-02;5484632172;APOTEKSGRUPP/21-04-01;-566.640;2678.640
2021-04-06;2021-04-02;5484308592;COOP KONSUM /21-04-01;-247.650;3245.280
2021-03-29;2021-03-27;5490990789;46760450519;-300.000;3492.930
2021-03-29;2021-03-27;5484099321;COOP KONSUM /21-03-26;-11.900;3792.930
2021-03-25;2021-03-25;5484575113;COOP KONSUM /21-03-24;-91.820;3804.830
2021-03-25;2021-03-25;5490990004;PETER HENELL;3000.000;3896.650
2021-03-22;2021-03-22;5484340351;COOP KONSUM /21-03-20;-322.000;896.650
2021-03-22;2021-03-22;5484574767;GOOGLE  GOOG/21-03-21;-19.000;1218.650
2021-03-22;2021-03-20;5484600491;BELLISIMO   /21-03-19;-99.000;1237.650
2021-03-17;2021-03-17;5484211117;BELLISIMO   /21-03-16;-95.000;1336.650
2021-03-15;2021-03-15;5484768102;APOTEKSGRUPP/21-03-13;-690.390;1431.650
2021-03-15;2021-03-15;5484521735;COOP KONSUM /21-03-13;-306.380;2122.040
2021-03-15;2021-03-13;5484631989;BELLISIMO   /21-03-12;-99.000;2428.420
2021-03-12;2021-03-12;5484845283;BERGSHAMRA P/21-03-11;-90.000;2527.420
2021-03-11;2021-03-11;5490990004;PETER HENELL;2000.000;2617.420
2021-03-08;2021-03-07;5490990789;46760450519;-300.000;617.420
2021-03-08;2021-03-06;5484083303;BELLISIMO   /21-03-05;-99.000;917.420
2021-03-08;2021-03-06;5484769514;ICA NARA BER/21-03-05;-98.300;1016.420
2021-03-05;2021-03-05;5484247222;BERGSHAMRA P/21-03-04;-109.000;1114.720
2021-03-01;2021-03-01;5484403927;CIRCLE K STO/21-02-27;-919.000;1223.720
2021-03-01;2021-03-01;5484847268;CIRCLE K STO/21-02-28;-60.120;2142.720
2021-03-01;2021-03-01;5490990789;46721428359;-115.000;2202.840
2021-03-01;2021-02-27;5484120056;COOP KONSUM /21-02-25;-21.900;2317.840
2021-03-01;2021-02-27;5484120043;COOP KONSUM /21-02-25;-22.250;2339.740
2021-03-01;2021-02-27;5484097134;BELLISIMO   /21-02-26;-95.000;2361.990
2021-03-01;2021-02-27;5490990789;46709124799;435.000;2456.990
2021-02-26;2021-02-26;5484114974;NYA CARNEGIE/21-02-24;-441.000;2021.990
2021-02-26;2021-02-26;5484756961;APOTEKSGRUPP/21-02-25;-5.180;2462.990
2021-02-26;2021-02-26;5490990789;46736227759;-400.000;2468.170
2021-02-24;2021-02-24;5490990004;PETER HENELL;2000.000;2868.170
2021-02-23;2021-02-23;5484459253;LIKOS THAI R/21-02-22;-135.000;868.170
2021-02-23;2021-02-23;5490990789;46709124799;357.000;1003.170
2021-02-22;2021-02-22;5484831279;COOP KONSUM /21-02-20;-80.350;646.170
2021-02-22;2021-02-22;5484110027;GOOGLE GOOGL/21-02-20;-19.000;726.520
2021-02-22;2021-02-22;5490990789;1234557674;-95.000;745.520
2021-02-22;2021-02-20;5484775509;BERGSHAMRA P/21-02-19;-85.000;840.520
2021-02-22;2021-02-20;5484138250;SYSTEMBOLAGE/21-02-19;-491.200;925.520
2021-02-22;2021-02-20;5484744793;HEMKÖP MÖRBY/21-02-19;-408.650;1416.720
2021-02-19;2021-02-19;5484772273;BELLISIMO   /21-02-18;-90.000;1825.370
2021-02-15;2021-02-15;5484744134;TZATSIKI RES/21-02-13;-285.000;1915.370
2021-02-15;2021-02-15;5484237085;HEMKÖP CITY /21-02-13;-77.270;2200.370
2021-02-15;2021-02-15;5484104467;BASTARD BURG/21-02-14;-445.000;2277.640
2021-02-12;2021-02-12;5484442599;BERGSHAMRA P/21-02-11;-109.000;2722.640
2021-02-05;2021-02-05;5490990004;PETER HENELL;2000.000;2831.640
2021-02-04;2021-02-04;5484567602;COOP KONSUM /21-02-02;-107.350;831.640
2021-02-03;2021-02-03;5484508322;BELLISIMO   /21-02-02;-95.000;938.990
2021-02-01;2021-01-30;5484604099;BERGSHAMRA P/21-01-29;-99.000;1033.990
2021-02-01;2021-01-30;5484864191;SYSTEMBOLAGE/21-01-29;-642.600;1132.990
2021-02-01;2021-01-30;5484585271;HEMKÖP MÖRBY/21-01-29;-456.400;1775.590
2021-01-29;2021-01-29;5484065348;BERGSHAMRA P/21-01-28;-95.000;2231.990
2021-01-25;2021-01-25;5484199619;ALEWALDS SPO/21-01-23;-798.000;2326.990
2021-01-25;2021-01-25;5484770223;COOP KONSUM /21-01-22;-54.820;3124.990
2021-01-25;2021-01-23;5490990004;PETER HENELL;3000.000;3179.810
2021-01-22;2021-01-22;5484507657;GOOGLE  GOOG/21-01-21;-19.000;179.810
2021-01-22;2021-01-22;5484029212;APOTEKSGRUPP/21-01-21;-11.460;198.810
2021-01-22;2021-01-22;5484863907;BELLISIMO   /21-01-21;-95.000;210.270
2021-01-18;2021-01-16;5484180027;RESTAURANG S/21-01-15;-583.000;305.270
2021-01-18;2021-01-16;5484159917;BELLISIMO   /21-01-15;-95.000;888.270
2021-01-14;2021-01-14;5484471121;RESTAURANG S/21-01-13;-824.000;983.270
2021-01-14;2021-01-14;5490990789;46736227759;400.000;1807.270
2021-01-11;2021-01-09;5484654837;BERGSHAMRA P/21-01-08;-180.000;1407.270
2021-01-11;2021-01-09;5484312502;SYSTEMBOLAGE/21-01-08;-672.000;1587.270
2021-01-11;2021-01-09;5484289396;APOTEKET EKE/21-01-08;-200.900;2259.270
2021-01-11;2021-01-09;5484072748;HEMKÖP MÖRBY/21-01-08;-52.900;2460.170
2021-01-05;2021-01-05;5484875398;OKQ8        /21-01-03;-400.000;2513.070
2021-01-05;2021-01-05;5484704213;HEMKÖP MÖRBY/21-01-04;-6.500;2913.070
2021-01-05;2021-01-05;5484704212;HEMKÖP MÖRBY/21-01-04;-137.700;2919.570
2021-01-04;2021-01-04;5484417816;ICA SUPERMAR/21-01-02;-23.900;3057.270
2020-12-28;2020-12-28;5484474011;COOP KONSUM /20-12-26;-86.850;3081.170
2020-12-28;2020-12-26;5484839574;APOTEK HJART/20-12-25;-307.900;3168.020
2020-12-23;2020-12-23;5484768914;BERGSHAMRA P/20-12-22;-79.000;3475.920
2020-12-23;2020-12-23;5484364128;BERGSHAMRA K/20-12-22;-450.000;3554.920
2020-12-22;2020-12-22;5484341252;COOP KONSUM /20-12-20;-79.110;4004.920
2020-12-22;2020-12-22;5484204380;GOOGLE  GOOG/20-12-21;-19.000;4084.030
2020-12-21;2020-12-21;5484684536;COOP KONSUM /20-12-18;-14.400;4103.030
2020-12-21;2020-12-19;5484527307;COOP KONSUM /20-12-17;-16.500;4117.430
2020-12-21;2020-12-19;5484650369;FESTINGBATEN/20-12-18;-410.000;4133.930
2020-12-21;2020-12-19;5484413579;STORA VIKING/20-12-18;-286.000;4543.930
2020-12-21;2020-12-19;5484241985;ICA SUPERMAR/20-12-18;-118.700;4829.930
2020-12-18;2020-12-18;5484094317;SYSTEMBOLAGE/20-12-17;-954.000;4948.630
2020-12-18;2020-12-18;5490990789;46702804339;1000.000;5902.630
2020-12-17;2020-12-17;5484361469;BELLISIMO   /20-12-16;-95.000;4902.630
2020-12-17;2020-12-17;5484201747;ICA NARA BER/20-12-16;-61.200;4997.630
2020-12-17;2020-12-17;5490990004;PETER HENELL;3000.000;5058.830
2020-12-14;2020-12-14;5484745386;UTO VARDSHUS/20-12-12;-1695.000;2058.830
2020-12-14;2020-12-12;5484296289;ICA SUPERMAR/20-12-11;-274.620;3753.830
2020-12-14;2020-12-12;5490990004;PETER HENELL;2000.000;4028.450
2020-12-10;2020-12-10;5484860831;BELLISIMO   /20-12-09;-95.000;2028.450
2020-12-07;2020-12-07;5484510169;HARSTYLISTER/20-12-05;-365.000;2123.450
2020-12-07;2020-12-07;5484270422;ICA SUPERMAR/20-12-05;-124.490;2488.450
2020-12-07;2020-12-06;5490990789;APOTEKET AB;-139.900;2612.940
2020-12-07;2020-12-05;5484579036;BELLISIMO   /20-12-04;-109.000;2752.840
2020-12-04;2020-12-04;5484515288;BERGSHAMRA P/20-12-03;-85.000;2861.840
2020-11-30;2020-11-30;5484532221;VASKTORGET  /20-11-29;-499.000;2946.840
2020-11-27;2020-11-27;5484186596;BELLISIMO   /20-11-26;-70.000;3445.840
2020-11-26;2020-11-26;5484371114;APOTEKSGRUPP/20-11-25;-97.750;3515.840
2020-11-26;2020-11-26;5484362461;APOTEK HJART/20-11-25;-20.690;3613.590
2020-11-26;2020-11-26;5484331017;BELLISIMO   /20-11-25;-95.000;3634.280
2020-11-25;2020-11-25;5484836238;SYSTRARNA P /20-11-24;-1987.500;3729.280
2020-11-25;2020-11-25;5490990004;PETER HENELL;3000.000;5716.780
2020-11-24;2020-11-24;5490990004;PETER HENELL;1500.000;2716.780
2020-11-23;2020-11-23;5484124516;CERVERA SVEA/20-11-21;-98.000;1216.780
2020-11-23;2020-11-23;5484124515;CERVERA SVEA/20-11-21;-599.000;1314.780
2020-11-23;2020-11-23;5484105019;GOOGLE  GOOG/20-11-21;-19.000;1913.780
2020-11-23;2020-11-23;5484872582;SYSTEMBOLAGE/20-11-21;-169.000;1932.780
2020-11-23;2020-11-23;5484524303;COOP KONSUM /20-11-21;-163.840;2101.780
2020-11-23;2020-11-23;5484524095;COOP KONSUM /20-11-20;-224.280;2265.620
2020-11-23;2020-11-23;5484173559;CLAS OHLSON /20-11-21;-582.400;2489.900
2020-11-16;2020-11-14;5484536239;HEMKÖP MÖRBY/20-11-13;-766.050;3072.300
2020-11-13;2020-11-13;5484365993;RESTAURANG P/20-11-12;-79.000;3838.350
2020-11-12;2020-11-12;5484160816;BELLISIMO   /20-11-11;-95.000;3917.350
2020-11-12;2020-11-12;5484371515;BASTARD BURG/20-11-11;-114.000;4012.350
2020-11-11;2020-11-11;5484129747;HAIKKY SUSHI/20-11-10;-120.000;4126.350
2020-11-10;2020-11-10;5484547164;BERGSHAMRA P/20-11-09;-79.000;4246.350
2020-11-09;2020-11-09;5484056028;LIKOS THAI R/20-11-06;-198.000;4325.350
2020-11-09;2020-11-09;5484401360;COOP KONSUM /20-11-06;-131.200;4523.350
2020-11-09;2020-11-07;5484252056;BERGSHAMRA P/20-11-06;-79.000;4654.550
2020-11-06;2020-11-06;5490990004;PETER HENELL;2000.000;4733.550
2020-11-06;2020-11-06;5484321542;BELLISIMO   /20-11-05;-95.000;2733.550
2020-11-04;2020-11-04;5484313426;BELLISIMO   /20-11-03;-95.000;2828.550
2020-11-03;2020-11-03;5484010999;LIKOS THAI R/20-11-02;-99.000;2923.550
2020-11-02;2020-11-02;5484103321;WILLYS STOCK/20-10-31;-64.300;3022.550
2020-11-02;2020-10-31;5484116112;WILLYS STOCK/20-10-30;-80.600;3086.850
2020-10-30;2020-10-30;5484294507;THE BISHOP  /20-10-29;-176.000;3167.450
2020-10-30;2020-10-30;5484294500;THE BISHOP  /20-10-29;-277.000;3343.450
2020-10-29;2020-10-29;5490990789;46702883040;-350.000;3620.450
2020-10-29;2020-10-29;5490990004;PETER HENELL;3000.000;3970.450
2020-10-26;2020-10-26;5484542825;POLISMUSEET /20-10-24;-120.000;970.450
2020-10-26;2020-10-26;5484464542;VETE-KATTEN /20-10-24;-26.000;1090.450
2020-10-26;2020-10-24;5484714978;WILLYS STOCK/20-10-23;-162.200;1116.450
2020-10-23;2020-10-23;5484630662;APOTEKSGRUPP/20-10-22;-308.850;1278.650
2020-10-23;2020-10-23;5484589632;BELLISIMO   /20-10-22;-165.000;1587.500
2020-10-23;2020-10-23;5484278405;BERGSHAMRA P/20-10-22;-79.000;1752.500
2020-10-23;2020-10-23;5490990789;46721428359;-100.000;1831.500
2020-10-22;2020-10-22;5484317627;GOOGLE  GOOG/20-10-21;-19.000;1931.500
2020-10-20;2020-10-20;5484795530;RESTAURANG E/20-10-19;-24.000;1950.500
2020-10-20;2020-10-20;5484510291;BERGSHAMRA P/20-10-19;-79.000;1974.500
2020-10-16;2020-10-16;5484110708;BERGSHAMRA P/20-10-15;-85.000;2053.500
2020-10-14;2020-10-14;5484244954;BELLISIMO   /20-10-13;-95.000;2138.500
2020-10-12;2020-10-12;5484513760;SPEED SERVIC/20-10-10;-120.000;2233.500
2020-10-12;2020-10-12;5484233585;SYSTEMBOLAGE/20-10-10;-437.400;2353.500
2020-10-12;2020-10-12;5484838575;HEMKÖP MÖRBY/20-10-10;-274.010;2790.900
2020-10-12;2020-10-12;5484797181;COOP KONSUM /20-10-09;-222.170;3064.910
2020-10-06;2020-10-06;5484817088;COOP KONSUM /20-10-04;-7.950;3287.080
2020-10-05;2020-10-05;5484306197;COOP KONSUM /20-10-02;-166.820;3295.030
2020-10-05;2020-10-05;5484165235;WHOELSE     /20-10-04;-300.000;3461.850
2020-10-05;2020-10-03;5484792028;BERGSHAMRA P/20-10-02;-79.000;3761.850
2020-10-05;2020-10-03;5484346421;APOTEKSGRUPP/20-10-02;-52.000;3840.850
2020-10-02;2020-10-02;5490990004;PETER HENELL;3000.000;3892.850
2020-09-30;2020-09-30;5484661594;COOP KONSUM /20-09-28;-78.100;892.850
2020-09-28;2020-09-28;5484486818;STORA VIKING/20-09-26;-367.000;970.950
2020-09-28;2020-09-28;5484202659;COOP KONSUM /20-09-25;-19.950;1337.950
2020-09-28;2020-09-28;5490990789;46709124799;-400.000;1357.900
2020-09-28;2020-09-26;5484536661;BERGSHAMRA B/20-09-25;-205.000;1757.900
2020-09-28;2020-09-26;5484221611;RESTAURANG E/20-09-25;-150.000;1962.900
2020-09-28;2020-09-26;5484848493;APOTEK HJART/20-09-25;-34.900;2112.900
2020-09-25;2020-09-25;5484027058;BELLISIMO   /20-09-24;-95.000;2147.800
2020-09-24;2020-09-24;5484049458;BERGSHAMRA P/20-09-23;-85.000;2242.800
2020-09-23;2020-09-23;5484513307;GOOGLE GOOGL/20-09-20;-19.000;2327.800
2020-09-23;2020-09-23;5484402166;BERGSHAMRA P/20-09-22;-79.000;2346.800
2020-09-21;2020-09-21;5484820792;HARSTYLISTER/20-09-19;-991.000;2425.800
2020-09-21;2020-09-21;5484786053;SYSTEMBOLAGE/20-09-19;-413.100;3416.800
2020-09-21;2020-09-19;5490990789;46709124799;330.000;3829.900
2020-09-17;2020-09-17;5484753945;COOP KONSUM /20-09-15;-35.900;3499.900
2020-09-14;2020-09-14;5484089238;COOP KONSUM /20-09-12;-165.450;3535.800
2020-09-14;2020-09-14;5484788861;BERGSHAMRA P/20-09-12;-170.000;3701.250
2020-09-11;2020-09-11;5484030861;ICA NARA BER/20-09-10;-46.900;3871.250
2020-09-08;2020-09-08;5484169451;HORNBACH BYG/20-09-07;-383.900;3918.150
2020-09-07;2020-09-07;5484851076;GNARLY KUNGS/20-09-04;-452.000;4302.050
2020-09-07;2020-09-07;5484606980;COOP KONSUM /20-09-05;-45.130;4754.050
2020-09-07;2020-09-07;5484606818;COOP KONSUM /20-09-04;-70.100;4799.180
2020-09-04;2020-09-04;5484600600;BELLISIMO   /20-09-03;-99.000;4869.280
2020-09-03;2020-09-03;5484571575;WILLYS STOCK/20-09-02;-14.500;4968.280
2020-09-02;2020-09-02;5484294221;BELLISIMO   /20-09-01;-80.000;4982.780
2020-09-01;2020-09-01;5484878725;BERGSHAMRA P/20-08-31;-158.000;5062.780
2020-08-31;2020-08-31;5484142932;FILMSTADEN H/20-08-29;-56.000;5220.780
2020-08-31;2020-08-31;5484111414;ALEWALDS SPO/20-08-29;-354.200;5276.780
2020-08-31;2020-08-31;5484039440;KUNGENS KURV/20-08-29;-95.000;5630.980
2020-08-31;2020-08-31;5484403000;ALEWALDS SPO/20-08-30;-5674.200;5725.980
2020-08-31;2020-08-31;5490990789;46768847083;80.000;11400.180
2020-08-31;2020-08-30;5490990004;PETER HENELL;5500.000;11320.180
2020-08-24;2020-08-22;5484395387;GOOGLE  GOOG/20-08-21;-19.000;5820.180
2020-08-24;2020-08-22;5484151913;HEMKÖP MÖRBY/20-08-21;-283.670;5839.180
2020-08-21;2020-08-21;5490990004;PETER HENELL;6000.000;6122.850
